"category","taxon","island","sample_code","water_depth._m","dist_coast_km","long","lat","substrate_type","sequencin_run","ESVs","Kindgom","Phylum","Class","Order","Family","Genus","Species","X.Identity.percentage","reads","pa","N","site_code"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_92","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp.",88559,3409,1,99.6392350443578,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_104","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Amphora_sp.",85932,4140,1,95.9916909210403,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_1052","Eukaryota","Bacillariophyta","Mediophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros_anastomosans",99620,519,1,12.0337409632898,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_108","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_lorenziana",86364,2795,1,64.8059845710888,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_1105","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia_americana",86434,220,1,5.10100773010359,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_1114","Eukaryota","Bacillariophyta","Fragilariophyceae","Licmophorales","Licmophoraceae","Licmophora","Licmophora_sp.",85441,331,1,7.67469799392858,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_113","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp.",87352,4281,1,99.2609731480612,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_116","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_lorenziana",85606,3934,1,91.2152927737615,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_118","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephoroidiella","Opephoroidiella_sp.",88213,4365,1,101.20863064501,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_129","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp.",87747,2906,1,67.3796748349138,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_147","Eukaryota","Bacillariophyta","Mediophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros_tenuissimus",99620,1898,1,44.0077848715301,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_152","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Sellaphoraceae","Sellaphora","Sellaphora_minima",88031,318,1,7.37327480987701,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_159","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Amphora_sp.",85606,2392,1,55.4618658654899,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_171","Eukaryota","Bacillariophyta","Mediophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira_minuscula",94318,1618,1,37.5155932150346,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_173","Eukaryota","Bacillariophyta","Bacillariophyceae","Achnanthales","Cocconeidaceae","Cocconeis","Cocconeis_cf._cupulifera",88973,1886,1,43.7295480862517,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_185","Eukaryota","Bacillariophyta","Bacillariophyceae","Achnanthales","Achnanthaceae","Achnanthes","Achnanthes_sp.",86312,1075,1,24.925378681188,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_186","Eukaryota","Bacillariophyta","Mediophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros_tenuissimus",99240,579,1,13.4249248896817,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_192","Eukaryota","Bacillariophyta","Mediophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros_sp._Na28A1",96198,694,1,16.0913607485995,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_198","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Corethrales","Corethraceae","Corethron","Corethron_hystrix",100000,2173,1,50.3840445341595,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_22","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia_delicatissima",85950,128351,1,2975.99746893875,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_230","Eukaryota","Bacillariophyta","Mediophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros_cf._decipiens",98099,696,1,16.1377335461459,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_232","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","Melosira","Melosira_moniliformis",87838,798,1,18.5027462210121,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_242","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia_galaxiae",100000,971,1,22.5139932087754,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_244","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_longissima",85824,1056,1,24.4848371044972,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_255","Eukaryota","Bacillariophyta","Mediophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira_gessneri",87072,934,1,21.6560964541671,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_259","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp.",86486,852,1,19.7548117547648,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_269","Eukaryota","Bacillariophyta","Mediophyceae","Chaetocerotales","Chaetocerotaceae","Bacteriastrum","Bacteriastrum_furcatum",98092,1144,1,26.5252401965387,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_278","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Guinardia","Guinardia_striata",99240,547,1,12.6829601289394,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_285","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_cf._pusilla",95437,607,1,14.0741440553313,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_296","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Cylindrotheca","Cylindrotheca_closterium",86312,756,1,17.5289174725378,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_314","Eukaryota","Bacillariophyta","Mediophyceae","Chaetocerotales","Attheyaceae","Attheya","Attheya_longicornis",87833,498,1,11.5468265890527,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_333","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_linearis",95057,790,1,18.3172550308265,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_352","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Gedaniella","Gedaniella_flavovirens",85551,693,1,16.0681743498263,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_355","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",86667,833,1,19.314270178074,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_356","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Bacillaria","Bacillaria_paxillifer",94717,689,1,15.9754287547335,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_357","Eukaryota","Bacillariophyta","Bacillariophyceae","Achnanthales","Achnanthaceae","Craspedostauros","Craspedostauros_alyoubii",84470,335,1,7.76744358902138,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_380","Eukaryota","Bacillariophyta","Bacillariophyceae","Surirellales","Entomoneidaceae","Entomoneis","Entomoneis_sp.",84270,366,1,8.48622195099052,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_40","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia_imbricata",99240,638,1,14.7929224173004,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_414","Eukaryota","Bacillariophyta","Mediophyceae","Thalassiosirales","Lauderiaceae","Lauderia","Lauderia_annulata",84586,231,1,5.35605811660877,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_438","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia_pseudodelicatissima",90943,594,1,13.7727208712797,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_44","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp.",84030,14773,1,342.532669076456,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_445","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia","Pinnularia_microstauron",90494,1727,1,40.0429106813132,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_45","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_cf_adhaerens",94677,14349,1,332.70163599662,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_453","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Coscinodiscaceae","Coscinodiscus","Coscinodiscus_concinnus",85227,440,1,10.2020154602072,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_465","Eukaryota","Bacillariophyta","Mediophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema","Skeletonema_sp.",98859,272,1,6.30670046630989,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_515","Eukaryota","Bacillariophyta","Mediophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira_oceanica",96578,610,1,14.1437032516509,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_53","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia_imbricata",100000,554,1,12.8452649203518,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_544","Eukaryota","Bacillariophyta","Fragilariophyceae","Licmophorales","Licmophoraceae","Licmophora","Licmophora_colosalis",86973,919,1,21.3083004725691,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_55","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_varelae",86056,4030,1,93.4411870559885,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_60","Eukaryota","Bacillariophyta","Mediophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira_gessneri",88213,4310,1,99.933378712484,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_615","Eukaryota","Bacillariophyta","Mediophyceae","Toxariales","Toxariaceae","Toxarium","Toxarium_hennedyanum",86312,346,1,8.02249397552655,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_63","Eukaryota","Bacillariophyta","Bacillariophyceae","Surirellales","Entomoneidaceae","Entomoneis","Entomoneis_paludosa",93916,7817,1,181.24807921009,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_676","Eukaryota","Bacillariophyta","Mediophyceae","Chaetocerotales","Chaetocerotaceae","Bacteriastrum","Bacteriastrum_furcatum",98473,1159,1,26.8730361781366,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_702","Eukaryota","Bacillariophyta","Bacillariophyceae","Achnanthales","Achnanthaceae","Craspedostauros","Craspedostauros_alyoubii",86312,322,1,7.4660204049698,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_71","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Caloneis","Caloneis_sp.",89015,2808,1,65.1074077551404,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_72","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pleurosigmataceae","Pleurosigma","Pleurosigma_sp.",94677,6066,1,140.64869495822,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_83","Eukaryota","Bacillariophyta","Mediophyceae","Thalassiosirales","Thalassiosiraceae","Minidiscus","Minidiscus_trioculatus",99240,1070,1,24.809446687322,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_836","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia_delicatissima",98099,612,1,14.1900760491973,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_84","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_longissima",86207,1752,1,40.6225706506431,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_85","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_cf._palea",87072,3521,1,81.6393100804306,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_92","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp.",88559,6069,1,140.718254154539,"Badi_8.1"
"environment","seawater","Badi","seawater_Badi_8.1","8.1",23,"119.28308","-4.9717","seawater",1,"ESV_95","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephoroidiella","Opephoroidiella_sp.",87452,3595,1,83.3551035896473,"Badi_8.1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_1010","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia_dolorosa",98099,551,1,9.79992798091494,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_104","Eukaryota","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Amphora_sp.",85932,2587,1,46.0116400846224,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_1045","Eukaryota","Bacillariophyta","Mediophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira_oestrupii",93916,952,1,16.9319989797296,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_108","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_lorenziana",86364,2289,1,40.7114975468499,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_113","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp.",87352,1296,1,23.0502843253462,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_116","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_lorenziana",85606,2167,1,38.5416405347417,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_118","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephoroidiella","Opephoroidiella_sp.",88213,893,1,15.8826419001035,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_1183","Eukaryota","Bacillariophyta","Fragilariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","Thalassionema_sp.",95420,1024,1,18.2125703311378,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_1194","Eukaryota","Bacillariophyta","Mediophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros_curvisetus",100000,1614,1,28.7061411273988,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_125","Eukaryota","Bacillariophyta","Bacillariophyceae","Surirellales","Entomoneidaceae","Entomoneis","Entomoneis_sp.",99620,1448,1,25.7537127338745,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_1250","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Cylindrotheca","Cylindrotheca_closterium",95057,377,1,6.70521388167865,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_129","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp.",87747,1164,1,20.702570181098,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_1399","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Cylindrotheca","Cylindrotheca_closterium",94677,407,1,7.2387852780987,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_1439","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia_pseudodelicatissima",99240,530,1,9.42642800342091,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_146","Eukaryota","Bacillariophyta","Mediophyceae","Hemiaulales","Hemiaulaceae","Cerataulina","Cerataulina_pelagica",98859,2128,1,37.8479977193956,"Kapoposang_1"
"environment","seawater","Kapoposang","seawater_Kapoposang_1","1",62,"118.94747","-4.690487","seawater",1,"ESV_147","Eukaryota","Bacillariophyta","Mediophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros_tenuissimus",99620,1914,1,34.0418550915993,"Kapoposang_1"
